id	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83
mir20a5p	0.70400047	0.94499207	0.5694561	-0.24772453	0.052810669	1.0734253	0.24847031	-0.12704086	0.35766411	0.016242981	-0.24066734	0.93686485	0.23428726	0.048534393	0.18229103	0.42105865	-0.054389954	-0.65581703	0.37162781	1.0377178	1.1139145	0.84750557	0.45294952	1.4579716	0.52806091	-3.2412872	-1.1180725	0.94953346	0.44024086	0.03629303	-0.76318169	-0.84434509	0.67742157	0.78180313	-0.25313759	1.0195293	0.29962921	1.8424492	0.47057915	1.158165	-0.46703339	1.3452282	0.78947067	0.36312294	-0.025960922	3.5855789	3.7287636	1.1472378	1.6634159	-0.65102005	1.0155201	3.6718025	2.6767483	1.3607178	1.3525066	0.81921196	0.89863968	0.90814018	-0.19583511	1.5346699	0.48758888	0.99656105	3.616457	0.26054764	0.20734978	0.15650749	0.48586464	0.47370148	-1.5268097	1.4462299	1.0433254	2.2645111	3.5078964	1.784029	0.66631126	1.0150204	0.2402935	0.4900856	-0.37491798	0.90648842	0.31723595	-1.9976501	0.44529533
mir215p	1.4434662	2.6872139	2.8439274	1.4207764	2.0794525	2.6685352	1.6027641	1.4848099	1.6645966	1.4744148	1.2374058	0.67355156	0.26956177	0.56810379	0.74871063	0.37472534	1.8188896	1.6839733	2.3880424	1.0268497	1.2757301	0.79146194	0.52659798	0.88685799	0.93379402	2.7677746	2.7501678	2.2739201	1.9491024	1.1525803	1.2168007	1.0564346	1.1740398	0.63625717	1.469099	1.3075733	1.7551098	1.6042271	1.9017982	1.0031929	1.158968	1.286047	2.1274662	1.6023006	1.289917	1.8040752	1.7430115	0.16302872	1.8190727	1.6200428	0.99658203	3.1443329	2.2110214	1.9603977	2.2431355	1.8168259	1.4755669	1.5581398	0.71451759	2.2065983	1.1125584	1.9615269	2.1430244	1.152092	0.38351631	0.91808128	2.1795216	1.4973755	0.97577286	1.604208	1.4055214	0.87214279	1.723093	2.1964893	0.00746727	0.26894379	1.2547207	1.7747593	1.704071	1.3516159	0.69115257	1.2094975	1.2975998
mir2103p	-3.141037	-3.9656296	-3.3137188	-6.2548046	-5.5579338	-3.2836666	-6.8098717	-4.5507965	-8.4796791	-7.1117287	-8.5542889	-4.9703903	-5.7974014	-5.6961212	-2.9095421	-7.1069183	-7.184639	-4.7591991	-7.4972515	-4.7906475	-7.0070496	-4.9605522	-5.0261765	-5.17309	-4.9182777	-5.052124	-6.4092979	-6.0964336	-6.9240952	-3.523777	-1.6063328	-2.1427574	-6.0121727	-2.6591415	-7.0700874	-7.2337189	-6.5982838	-5.1935177	-5.1316662	-8.9924946	-5.5315552	-0.13714981	-7.5051384	-9.4675941	-3.6489677	-3.8012829	-3.9357414	-4.8843651	-5.4262352	-5.7356415	-8.1887054	-4.9888992	-5.0193405	-2.8124065	-0.55511284	-4.0675888	-4.9686966	-3.9252014	-4.4750309	-8.0823936	-6.3914604	-2.6604977	-4.5643082	-4.878046	-2.5949669	-0.67858887	-4.9390182	-1.0059319	-1.5709496	-3.1338921	-3.585041	-3.0899849	-4.7721748	-2.02174	-4.6147575	-3.0977898	-6.7677765	-4.6058941	-5.4929123	-5.2256813	-3.2632732	-2.1239281	-2.2890854
mir2143p	-7.6597061	-7.0714111	-5.964957567	-9.5539074	-8.196147943	-5.09242058	-8.4685402	-8.7265015	-8.4977074	-7.312233	-9.5190563	-10.692169	-8.4899063	-10.508278	-8.252956644	-9.1320267	-10.508003	-7.0935497	-7.6986523	-7.3896923	-8.2772675	-9.6975098	-6.5930328	-7.8987675	-7.6147308	-6.33838845	-8.7937965	-7.6622829	-8.6406212	-4.715229525	-4.11468635	-3.365303	-7.6256485	-4.9316673	-9.3037033	-10.874908	-6.1356792	-4.863826288	-5.6052812	-9.3297291	-6.5423246	-1.9621468	-7.7860451	-7.158802043	-6.2328835	-6.6393108	-8.8133888	-10.258961	-7.386021613	-8.5710754	-7.367523567	-6.1270851	-8.6633568	-6.4325809	-3.1223106	-5.9284554	-5.2954165	-6.4286804	-6.3989315	-7.47226408	-6.3202677	-3.8416729	-6.435353167	-5.5641613	-4.6155472	-2.3872223	-3.737073071	-5.3106499	-3.1996498	-7.9574966	-4.6128311	-4.3095245	-4.9209175	-4.468497143	-8.4470634	-5.572504	-7.4431915	-8.2258235	-7.9364891	-7.6258507	-4.7659836	-4.142724975	-8.1970711
mir2223p	-1.1912575	-1.1411362	-1.5611401	-1.5797157	-1.5435905	-1.2266941	-1.9760742	-2.4981651	-1.3373222	-1.6209183	-1.8432102	-1.6516171	-1.5378265	-1.9015045	-1.9831238	-1.9646912	-1.5500145	-1.9813099	-1.775095	-1.6346607	-2.0746307	-1.7941475	-1.7845249	-1.5190983	-1.825985	-1.8337021	-1.5653858	-1.6548481	-1.9874268	-1.5963402	-1.9709377	-2.3976974	-1.4165192	-0.32734489	-1.9490852	-1.9899006	-2.0207195	-5.1587315	-1.6250439	-2.9199123	-2.4015732	1.6810265	-2.0087585	-2.6995621	-3.1300583	-1.6236382	-1.014183	-2.3400345	-1.5395737	-2.7006073	-2.7447472	-0.48357964	-1.7121601	-0.90927696	0.27815628	-1.9982109	-2.4366531	-3.2202797	-1.5523415	-1.8934078	-2.0658646	0.065834045	-1.9855652	-2.8387585	-0.7232399	0.36584663	-0.25027466	-0.077831268	0.99251747	-0.49572182	-1.5100136	-0.8884697	-3.0507851	-1.7610397	-2.447052	-0.97354889	-2.0605659	-1.7537231	-2.1822472	-3.0496483	-1.9757977	-1.5462723	-1.394371
mir2233p	3.5170517	4.9375229	6.1867771	6.3669605	6.5080223	4.9192524	5.2789154	4.0018616	5.7793427	6.2869263	5.717844	5.7583351	5.6142941	5.1441936	4.4270325	6.3387947	7.1162758	6.2656384	6.22328	5.7583523	3.9884644	5.3385105	5.5373745	5.2185879	5.5169659	7.6092987	7.9357491	5.3005428	5.773941	1.8170757	1.5459347	2.6662159	0.96844292	1.7293224	2.7519245	2.3274803	2.4845181	0.92871284	2.3517799	2.424242	2.5683899	2.0422649	2.2100925	2.4534416	1.8436623	3.138731	2.9955597	2.5813274	2.4439526	1.0687027	1.9127445	4.0515423	5.9616642	1.5698853	2.0529137	1.8457813	1.542635	2.8123016	1.3269138	3.991991	3.1812153	1.038393	2.4169865	1.8477268	2.9895058	1.0289688	0.78438377	1.7997856	-1.0809631	2.8321857	1.398016	3.1406898	3.6855812	2.3047066	4.2900829	4.2511616	4.5635719	2.0820236	2.3349991	1.7513428	4.3895378	1.9944763	2.6846466
mir2245p	-6.77285	-6.1602936	-4.275669088	-7.8405285	-3.8588715	-2.691988	-5.7246819	-6.007784413	-6.1868477	-7.720974	-8.1814022	-4.8349304	-5.5482483	-6.6390381	-5.6095791	-6.086441	-4.8368378	-4.9521236	-7.2968731	-5.5915585	-5.0626793	-6.2823486	-5.4348679	-6.8122921	-8.0453949	-3.759221383	-4.1918411	-4.546751	-4.9289589	-4.30707172	-4.9212765	-8.1681747	-6.4816666	-3.726191914	-5.741139289	-4.9766808	-4.678784771	-4.023381086	-5.265935343	-7.0542812	-6.23716545	-2.558895119	-6.1149368	-4.280365	-5.2356186	-7.3877163	-6.2283287	-5.429718	-5.68208198	-5.4205132	-5.9809074	-3.791061717	-4.726402829	-4.3489361	-3.5027237	-3.9353905	-7.3147697	-5.05787515	-4.438606786	-6.02675172	-4.275029	-3.934511675	-10.218994	-4.7138157	-5.221672478	-2.8074506	-3.132564063	-6.4143715	-3.706785208	-5.2121811	-4.13024265	-6.43536	-4.3255844	-3.546540583	-6.3613239	-6.7876797	-6.472744	-4.8846798	-4.6219788	-5.179302214	-5.66845035	-3.781514483	-3.4792595
mir23a3p	1.4970703	2.3590126	2.7324085	2.4662895	2.1126862	2.942625	2.1637402	1.8906097	2.3533878	2.5854836	2.2366848	2.3282394	2.1710224	1.9571438	1.674799	2.1985359	3.1248646	2.7447414	2.9620018	2.0173206	1.5808182	1.946682	2.0966778	2.1326923	2.1995201	3.969574	4.2382507	2.3394184	2.5779648	0.88186264	0.51737785	1.677927	0.37949753	1.4366112	1.1288795	1.4209881	1.0501308	0.77255249	1.3991165	0.7569313	1.4059372	1.7313423	0.78794861	1.3950558	0.688591	1.2069759	1.1530094	1.040144	1.3527889	0.84168053	0.69721985	1.7499485	1.9031315	1.3029518	1.3124676	1.5477829	1.0938377	0.54852676	0.52980995	1.0777779	1.4861012	1.0593491	0.88668823	0.69115067	0.95236588	0.48151779	1.0280914	1.1779346	-0.22096443	1.1760197	1.1050949	0.83518219	0.67348289	0.71977615	1.2317181	1.1643734	1.8068523	1.2974911	0.878088	1.0949383	2.0407276	1.5693817	1.7348995
mir253p	0.48198128	3.3401604	2.6526318	1.9949913	2.6439209	2.4398022	1.2301922	1.1478539	1.5259056	1.6386452	1.0153103	1.9413509	1.4236984	1.0592594	0.36705589	1.0257301	2.1181393	1.9296474	1.8156509	1.9923	1.4981155	0.52999687	1.1046715	1.7203274	1.1887016	2.4691963	2.3956432	2.2910175	1.3414326	-0.59754944	1.2874279	0.76932335	1.1909294	-0.51317787	1.0417862	1.0513802	-0.083692551	2.4029331	0.36920166	2.0424423	-0.83608055	-0.060276031	0.98119736	0.094152451	0.25296593	3.2693481	4.0995865	0.18300629	2.2266312	0.27129364	1.378336	4.200304	2.8209896	0.083932877	0.14175224	1.6987019	-1.2989273	0.53751755	-2.1448345	3.3104534	0.79235458	1.4618034	3.9809475	-0.20412827	-0.065717697	-1.231514	-0.22340012	-1.3848076	-1.6427269	2.0614567	0.94409561	1.4916916	2.390789	0.09526062	0.41693306	0.96628952	1.4933109	2.714098	-0.10764885	1.3579998	2.1164608	0.13991356	1.5520916
mir27a3p	0.58169937	1.4108124	0.86893272	0.38365364	0.4845314	1.3344364	1.5480309	0.46380234	0.62832642	0.54312897	0.70398903	0.62717628	0.31270218	0.62425232	0.48124504	0.93451691	0.81287575	1.0157146	0.45843887	0.79297829	0.040355682	0.82480049	0.91208839	0.71529579	1.0700245	-0.038572311	0.3840847	0.56277275	0.45027161	-0.061605453	-0.18998337	0.48622513	-1.4529743	-0.67582512	-0.7094593	-0.8204174	-0.47627068	-0.17928314	-0.33349228	-0.46637344	-0.50577927	-0.26241684	-0.25574493	-0.35178947	-0.42169571	0.31530762	-0.49067688	-0.69307899	-0.62228775	0.43946838	-0.57431221	-0.27868271	0.84130478	0.43582344	-0.15862274	0.040151596	-0.24762344	0.021701813	-0.7106266	-1.5189037	-1.5278683	0.026250839	-0.54647446	-0.051937103	0.097093582	-0.50760651	-0.11154938	-0.41557312	-0.66944122	-0.67265511	-0.031658173	0.29477501	-0.372015	-0.90698624	0.11214638	-0.31519318	0.30430794	-0.14072227	-0.83899307	-0.37309837	0.66549301	0.39930916	0.027820587
mir2965p	-4.2035065	-5.3905945	-4.093981329	-7.1792965	-7.5935631	-3.944524757	-7.4408073	-9.990448	-7.6941185	-7.8990631	-7.7262783	-5.7563095	-7.0554962	-7.3855362	-6.2430248	-6.3860321	-7.4750137	-6.3542843	-5.6446056	-4.6483212	-6.6761093	-5.6007309	-4.8798447	-4.1781063	-5.9572067	-3.3095665	-6.125759125	-8.2188969	-8.2005386	-8.778553	-5.3210659	-2.9695625	-6.15135802	-3.4821053	-6.6535187	-7.8186722	-5.249862943	-4.239652643	-4.760472617	-5.805307863	-6.3838768	-0.14187622	-5.442622175	-10.730774	-4.747380144	-2.8685932	-2.8689213	-6.6461868	-6.1147232	-6.48592	-6.5369568	-4.9980087	-5.9145966	-4.3753719	-1.095314	-6.8261032	-5.73289615	-5.0387154	-6.4600735	-5.834099775	-4.85921556	-2.7355938	-3.0460014	-4.2817249	-2.2784233	-2.3508301	-4.594223	-2.9438286	-2.6138687	-5.0864182	-6.2471542	-2.0373154	-4.0467033	-4.359031157	-5.0540085	-3.5546322	-4.8799324	-9.7746105	-5.2164421	-3.8426247	-4.4145546	-3.943937571	-4.7640839
mir29a3p	-1.9189987	-0.9222908	-1.9979954	-1.7171936	-1.3809776	-1.7910709	-1.4384918	-2.2343674	-1.6322212	-1.196003	-1.58428	-1.0305691	-1.4770145	-0.98688126	-1.3022118	-0.41817856	-1.2102585	-1.8926754	-1.5340137	-1.3987827	-2.121315	-0.73634911	-0.91027451	-1.0847111	-0.89338303	-2.3193512	-1.6432991	-1.5583706	-2.0438213	-1.281105	-0.90445137	-0.50289345	-2.3635616	-1.4245415	-0.99904251	-2.0653477	-1.6688652	-0.92954063	-1.5283031	-1.8243942	-0.96686172	-1.982132	-1.2253685	-1.6759167	-1.6763458	-1.4120655	-0.75850105	-2.3466873	-1.7850304	-2.8174248	-1.8689499	-0.00614357	-0.95760536	-0.618927	-1.4026966	-1.5794334	-1.3587265	-1.6386414	-1.7660122	-2.2108364	-2.7241173	-1.3192539	-0.69658661	-2.6921787	-1.1274509	-2.5896149	0.07443428	-2.4690132	-3.2792435	-1.8706646	-0.14175415	-1.3791733	-1.0431423	-0.11117935	-1.3277016	-1.5582523	-1.7778645	-1.9566727	-2.3894882	-1.555233	-1.4362488	-0.55458832	-0.99773979
mir30d5p	0.80901527	1.4304771	1.1125317	2.1568508	1.3345528	1.8815479	0.28618622	0.60862732	-0.003875732	0.80342865	-0.12528801	1.0789833	0.30203629	-0.23363686	-0.28606224	-0.20306396	0.67213821	0.12179756	1.1139851	0.50822639	-0.044868469	-0.51452255	0.20484543	0.55965233	-0.005565643	-0.22234917	0.49758911	0.76741982	0.57773972	-1.0541611	0.16921616	-0.052221298	-1.0475903	-0.95348167	0.48254967	0.049913406	-0.072620392	-1.1902866	-0.16241837	0.96094704	-0.25980377	0.65534782	0.032485962	-0.006145477	0.53632164	1.2043495	2.1883316	0.04580307	0.63344193	0.29801369	0.52749634	1.716507	0.75008202	-0.090881348	0.22192574	0.82619858	-0.88131714	-1.0808201	-0.55805016	0.6455822	-0.58203697	-0.44096756	1.1596184	-0.51132393	-1.4129333	-0.72060394	-2.4672394	-0.98038483	-2.148941	-0.12355232	-0.35906982	-0.42588425	-0.052680969	-0.27238083	-0.58701134	-0.14194679	-0.03902626	-0.17973328	-0.47273445	0.3453846	0.43846893	-1.3397903	-0.77902603
mir34a5p	-5.8608932	-8.6116753	-5.0240078	-7.5394268	-7.135794778	-5.964632	-8.9312096	-7.5841026	-9.1028252	-7.207016	-9.3808918	-8.0608826	-8.2835464	-8.1212463	-8.4862576	-9.193161	-6.4470367	-6.9470005	-6.4245129	-7.8280773	-6.4296913	-7.5611839	-7.0988159	-6.4820881	-7.9945946	-4.6599153	-9.5682678	-10.877623	-9.3643494	-2.9624252	-5.1220646	-2.1908417	-5.0618324	-3.2515335	-4.627018	-5.5945473	-5.366663	-6.8885975	-2.7881222	-5.2800426	-6.197323386	-2.1714325	-5.2576561	-5.8245201	-5.1898727	-5.6856136	-5.9344177	-6.0233383	-5.2541466	-5.1210938	-10.442245	-5.208518025	-5.7906036	-6.024519	-3.8814316	-2.7758369	-4.1216125	-4.6034112	-3.9168568	-8.3041443	-4.720481867	-3.806284	-4.5231094	-6.7068615	-6.4736519	-2.9937782	-3.6828117	-3.1156921	-2.4451981	-6.8567924	-4.9999657	-4.1757355	-5.5148964	-5.8268967	-5.7995148	-4.800211	-7.2491531	-4.862196	-7.6698647	-5.9603767	-6.7023659	-2.9864502	-4.6611862
mir375	-5.8095398	-5.2951775	-3.0862484	-5.4958401	-6.6259766	-4.6394672	-6.8257408	-4.7996483	-4.9343681	-6.86037101	-8.225935	-5.9460831	-7.0165634	-9.021843	-6.8409023	-7.9200134	-5.2879028	-6.1993923	-5.5912914	-6.1998425	-4.4197884	-7.1673584	-6.493248	-5.6000271	-6.9829292	-3.5892639	-4.50037	-7.3801517	-6.5753708	-3.1019211	-1.4500866	-1.8124313	-5.5285072	-3.448597	-3.8054047	-5.5018997	-3.896265	-2.5631466	-3.4737606	-5.3041439	-6.6318741	-1.5855179	-7.2096214	-5.5349236	-3.0259476	-5.3483486	-7.8432617	-3.6648064	-5.2341423	-4.8513489	-7.2543564	-6.9733887	-6.0728493	-4.4734402	-1.840023	-5.9167595	-6.8292465	-6.3044815	-4.4940395	-8.4581337	-4.5841446	-3.323	-5.4937706	-3.6919689	-3.5286064	-1.2311249	-2.4210625	-3.551693	-5.046093	-4.61063	-6.2104568	-5.8706284	-4.920845	-4.5477257	-5.8086739	-7.0070629	-4.157341	-5.1282444	-4.1788559	-3.8463516	-4.6500015	-1.3745308	-2.8222923
mir4235p	0.012336731	2.0119743	1.1706371	-0.61566162	0.20174789	0.99158096	-0.15774918	-0.041980743	-1.6561489	-0.57230377	-1.2064838	-0.10475731	-0.67498207	-1.3135433	-1.122488	-1.5319061	-0.60107422	0.41936684	-0.22985649	-0.30062294	-0.99891281	-1.423563	-0.84155655	-0.39082146	-0.90153885	1.4613152	0.46738243	-0.27352333	-0.86960793	-0.15864372	-1.0194569	0.25914001	-0.12903404	-0.3717556	-0.2926445	-0.33776283	-0.58815575	0.64299202	-0.35982895	0.47223663	0.38993454	0.71543121	0.44738007	0.19473457	-0.2007885	0.40813065	1.1915607	-0.95335197	-0.3563118	0.29624176	0.12387657	1.674572	0.75062561	-0.064027786	1.4012928	0.84107399	-1.0485725	-1.1048412	-1.6896992	0.3547802	-0.37542343	1.5859566	1.2006435	0.078702927	-0.2876873	0.027425766	-0.76424789	-0.3915329	-0.36811447	-0.04013443	-1.7861252	-1.26091	-0.2130394	-1.1223946	-0.94631767	-0.06373024	0.96425438	0.082344055	-0.58451843	0.14945793	1.0073566	-3.2424049	0.35263252
mir5743p	-2.5628452	-3.2181854	-3.8072567	-2.723423	-3.0019875	-3.2091961	-4.6715431	-2.9448395	-4.0784302	-2.6633492	-5.1046963	-2.7001438	-3.5844059	-4.4480858	-3.7450943	-4.2066841	-3.5669632	-2.5997105	-3.2814999	-2.9891567	-3.5559196	-4.1087189	-2.6759224	-2.9364109	-3.4938679	-2.9514809	-3.5742416	-3.1654186	-3.87994	-2.5959015	-0.35988617	-0.51146889	-3.8343086	-0.65724564	-3.4313049	-4.2170677	-3.5583019	-0.21304703	-3.6349316	-3.2344036	-2.9166985	1.7566395	-4.0284042	-4.4705925	-4.2784233	-3.5048161	-4.2465057	-2.7096024	-3.3178406	-3.9576645	-4.435482	-1.6711216	-2.6585712	-0.48832321	2.4170799	-1.8743095	0.12359619	-1.904705	-1.988184	-2.0553875	-3.7750549	2.6580849	-3.452301	-1.7636127	1.6246719	1.0391865	0.48002815	0.06798172	1.6202335	-2.9133492	-0.5554657	-0.086875916	-0.86280632	-1.5009193	-2.5189686	-1.2904587	-1.6047306	-3.728632	-1.8483334	-2.6893845	-0.24936104	0.55252838	0.711092
mir8855p	-3.6036606	-3.6138	-2.5633183	-3.2430305	-3.6200905	-4.2026386	-4.7718697	-4.1679916	-5.9834824	-2.5003471	-4.8411274	-4.355444	-5.4002304	-5.8133621	-4.4532299	-7.0944138	-6.1820221	-4.5330219	-4.5595226	-4.5688114	-4.2217674	-4.5696182	-3.687252	-3.3792934	-4.2463875	-3.73235416	-7.2673302	-3.6334095	-6.3289299	-2.3411636	-1.6510601	-0.96878052	-3.9570084	-2.3671646	-4.6350899	-4.674263	-2.3180599	-2.7714405	-3.233984	-5.0746021	-3.2627029	0.61452675	-3.6357803	-3.5690384	-5.7544174	-3.9866199	-5.3312836	-4.556118	-5.4439354	-4.9719772	-5.7384949	-3.8076591	-3.1361389	-1.2083073	-1.1470203	-2.7989197	-2.9204979	-3.3347816	-0.51564026	-3.437233	-3.899025	-0.45662308	-3.6348457	-2.5008564	-1.7863503	-0.64245605	-0.035331726	-0.6276741	0.53146172	-3.040451	0.40248489	-2.0853958	-4.3774338	-0.87470245	-3.2273636	-3.1662464	-2.455616	-4.4960766	-4.1269989	-3.2317657	-3.3203735	0.001382828	-3.4742622
mir92a3p	3.8656559	6.5602112	5.4067936	3.8096943	4.4692116	5.9749908	2.9030609	3.5516357	2.8369827	3.3943825	2.0700016	3.9632816	3.2765751	2.123951	2.2157288	2.1266632	3.4022579	3.2468548	3.5348988	4.3149967	3.8104401	1.9866734	2.9971504	4.0591908	3.1254597	2.3739471	2.9007931	4.0546741	2.2769489	2.3379059	3.0220413	2.8132267	3.6871986	2.3269272	3.3328571	3.2564926	2.6762981	5.3036785	2.8275108	4.9086494	2.7184315	3.1731262	3.703722	3.1379642	3.0977955	5.9680557	6.7213516	2.9887714	4.415205	3.078434	3.8133793	6.2736473	4.7819042	3.415884	3.7287865	5.4660549	2.1427174	3.22299	2.3155251	5.2174854	2.8096771	5.1068878	6.672369	3.0965137	2.3161163	2.8425465	2.8024673	1.6100273	2.2835197	3.8738155	2.8242455	3.8244076	4.9729557	3.5024452	3.1931	3.752367	3.7261429	5.0874252	2.9128647	4.9562855	4.3205948	3.3466969	3.1870022
mir935p	-0.51944351	-0.40118408	-0.53079414	-0.59448242	-0.10430908	0.12436295	-0.14694786	-0.96982193	-0.15397453	-0.19208527	-0.17438316	0.36144257	0.20756912	-0.40079117	-0.480896	0.17448807	-0.24867249	-1.3505878	-0.13297272	0.57502174	0.17030716	0.25193787	0.23641777	0.46418953	0.18811035	-2.0367966	-1.3044357	0.019529343	-0.48058128	-1.2107697	-0.32583618	-1.5516624	-1.2612991	-0.94371223	-0.58019257	0.21655655	-0.57707977	-2.4630108	-0.20215225	0.70313454	-1.5563087	0.4728508	-1.8319569	-0.66292191	-0.45991516	2.1476402	2.88204	-0.1779232	-0.44129181	-2.3679886	-0.34924126	2.2429028	1.4251747	-0.14889717	-0.17165375	-0.97682953	-0.65281296	-0.88568687	-1.1351089	0.52820969	-0.61953545	0.065885544	1.907053	-0.7188282	-0.17589569	-1.5866737	-0.26985168	-1.5481071	-1.0815887	-0.32617569	-1.322319	0.57951355	1.5622234	-0.99330139	0.16511726	0.14052582	-0.73820114	-1.148531	-2.3200817	-0.64979172	-0.13893318	-6.0014305	-0.54742813
let7c5p	-3.5002213	-2.4629631	-2.1437244	-3.696455	-3.1977539	-1.9747753	-3.9221382	-4.899498	-3.5855484	-4.5874519	-5.1008778	-4.0184345	-4.6313591	-4.6755505	-5.3821087	-5.5927811	-3.1646385	-3.5809879	-2.9994564	-4.4166393	-3.9351845	-4.6954384	-5.0566559	-3.6236744	-4.3465233	-0.84252548	-2.2780266	-3.0870457	-3.324913	-1.9702606	0.33533096	-3.3413734	-2.8845196	-2.6967697	-3.0288544	-4.1792831	-4.0199871	-1.0625134	-3.0400562	-3.1493511	-2.7988281	-1.7124443	-3.1220055	-4.4699745	-4.9803352	-0.34335136	-0.41967201	-3.8519058	-4.4572678	-4.1955109	-4.1711006	-0.45173645	-1.619669	-3.1149235	-3.6643524	-0.83088493	-2.5521393	-5.2980194	-3.3432178	-1.9230976	-3.2607346	-2.3939533	-0.91506767	-2.6034985	-3.2379608	-1.7021332	-1.9875145	-3.02705	-2.4194221	-2.5653381	-4.0319443	-2.7130356	-1.5283337	-6.7642479	-3.6026917	-3.2938404	-2.8293953	-2.2262936	-2.4276218	-2.688591	-2.6747208	-2.0235901	-1.7936802
mir107	-5.4909973	-6.219640275	-4.498112543	-8.0965328	-7.7439804	-5.524697617	-6.8927574	-7.741201633	-7.7732162	-8.0315437	-7.066061	-8.301033	-7.6404724	-7.5081787	-7.6449032	-8.7188644	-8.10392	-9.8932285	-7.2872524	-5.8097553	-6.8525391	-6.2729073	-8.1433105	-5.972868	-8.4840508	-3.917627333	-6.550504688	-10.68421	-8.6923485	-5.787468	-4.41086084	-3.719853083	-5.8384361	-3.9932162	-6.5178986	-6.6154022	-5.636571329	-3.6818523	-3.5499554	-6.1735592	-7.5833931	-3.032692	-5.4012032	-5.9994659	-5.452408678	-6.0214634	-4.3903961	-5.1770134	-6.1541862	-5.1829262	-5.9531174	-5.236179343	-6.031669614	-4.707256111	-3.5095825	-1.2396698	-4.650095243	-4.894782063	-5.457197611	-8.0651169	-4.876523025	-4.6420002	-5.9072227	-3.857439	-7.2327995	-4.1926231	-3.3703475	-3.5384369	-4.6949844	-5.545738867	-5.315252557	-4.3662758	-6.2030334	-3.6159134	-6.84908372	-5.2881489	-6.94569968	-6.5742321	-7.8568535	-4.786805044	-6.1757545	-3.856286171	-6.6352463
mir10a5p	-5.8698959	-6.841217	-5.1573963	-5.7877331	-5.0257912	-4.4373913	-5.1093483	-5.823967	-6.6239319	-6.9090881	-7.0001316	-6.9031754	-7.3198471	-8.2157898	-9.7021618	-7.9399719	-5.4919357	-9.9012432	-4.419241	-8.0470371	-6.9694405	-6.5039978	-9.4001541	-7.3256931	-6.3441849	-2.7399597	-4.4719048	-6.1113567	-6.1804199	-4.5165787	-3.870391233	-6.4288445	-6.71691398	-4.1831779	-5.2720299	-6.7068481	-5.68155605	-4.1012363	-8.2100468	-6.0066051	-5.8810997	-6.8649216	-3.9488297	-6.7108421	-6.2600403	-5.724268	-6.7240219	-6.0760765	-5.9384308	-5.995234038	-6.9104729	-6.5992775	-5.614786783	-4.504094233	-6.8557091	-4.619169514	-4.2559586	-6.0910034	-5.533978314	-7.14459154	-4.91112824	-4.428770071	-6.9280434	-3.4769993	-5.562942511	-3.3957672	-3.7908821	-3.957624433	-4.42821656	-5.1668377	-4.9543037	-5.585327638	-5.145794375	-3.5104828	-6.8953133	-8.6299305	-8.3375511	-6.5155773	-6.155552471	-4.7185154	-6.6360607	-4.142308357	-4.8209457
mir1283p	-3.3587799	-3.6383896	-2.6921864	-3.0556545	-2.8981857	-2.8658733	-3.6588058	-4.1669998	-3.4864731	-2.9046211	-3.4485493	-3.6424732	-3.1509037	-3.5161533	-4.2269192	-3.4694748	-3.0648651	-3.8504009	-3.2879848	-3.7085133	-3.663868	-3.4957867	-3.3321247	-3.5832195	-3.6528893	-3.367940054	-3.3900909	-4.0526829	-3.5651703	-8.5091248	-3.790855416	-3.2967119	-5.2500267	-4.1380424	-4.0473557	-3.8431396	-2.8794727	-2.5721607	-4.8976612	-3.3474941	-2.8619957	-2.237614317	-4.5181923	-3.1330643	-3.8548317	-3.1325016	-2.1747799	-3.4710159	-4.6705971	-3.8825455	-5.2810097	-2.5657387	-2.877306	-4.5805721	-3.5167084	-6.3136253	-3.851192963	-5.8506622	-7.542593	-2.769722	-3.1593933	-4.9325962	-2.0684681	-4.7713642	-4.7327232	-2.897448649	-3.234191478	-4.3967438	-4.262171738	-4.8445854	-3.227534188	-4.4287148	-3.4122543	-3.458467214	-4.1152039	-4.132494	-4.4953842	-3.9914265	-4.7903328	-5.6851921	-4.6020813	-2.126498548	-3.673601578
